1746057600000000,1793.62000000,1799.00000000,1792.52000000,1797.75000000,7155.80470000,1746061199999999,12850293.69530200,50691,3541.90970000,6360547.75438800,0
1746061200000000,1797.76000000,1810.55000000,1797.76000000,1809.91000000,14529.92680000,1746064799999999,26222799.01857100,72779,8844.39320000,15965987.47597300,0
1746064800000000,1809.92000000,1819.00000000,1805.30000000,1807.56000000,22553.02520000,1746068399999999,40888893.77419700,103884,11663.58160000,21149411.39605600,0
1746068400000000,1807.57000000,1814.19000000,1805.37000000,1807.99000000,10117.91320000,1746071999999999,18316399.86446900,62603,4561.19770000,8257792.66380400,0
1746072000000000,1807.99000000,1810.38000000,1804.00000000,1809.00000000,7083.25130000,1746075599999999,12804137.54157900,48762,3615.55090000,6535749.25762800,0
1746075600000000,1809.00000000,1816.90000000,1805.61000000,1813.65000000,11123.44690000,1746079199999999,20144972.73646000,55936,6385.98090000,11565957.82549200,0
1746079200000000,1813.64000000,1815.19000000,1805.14000000,1806.54000000,7165.92520000,1746082799999999,12967158.88812100,46376,3374.75980000,6106220.20649500,0
1746082800000000,1806.54000000,1814.77000000,1802.14000000,1810.60000000,9403.13680000,1746086399999999,17013650.11598500,49166,4445.74630000,8045887.30057900,0
1746086400000000,1810.59000000,1820.09000000,1808.80000000,1817.83000000,15753.10500000,1746089999999999,28599138.32717100,67211,9218.49610000,16738698.07294600,0
1746090000000000,1817.83000000,1824.52000000,1814.93000000,1817.53000000,18109.92700000,1746093599999999,32959506.69081300,79467,10006.27950000,18213548.91247100,0
1746093600000000,1817.53000000,1851.00000000,1817.52000000,1847.61000000,60681.56370000,1746097199999999,111505944.95240000,208182,36542.67330000,67150139.98765500,0
1746097200000000,1847.60000000,1859.23000000,1838.20000000,1845.58000000,42006.68040000,1746100799999999,77644856.68464800,157438,23290.38630000,43061959.75284800,0
1746100800000000,1845.58000000,1855.07000000,1841.92000000,1849.29000000,27600.06370000,1746104399999999,51013717.56132700,111310,14596.52340000,26974230.08283400,0
1746104400000000,1849.28000000,1851.69000000,1825.20000000,1826.83000000,54901.21640000,1746107999999999,100974132.89950300,219061,23800.77630000,43762326.15897400,0
1746108000000000,1826.84000000,1850.00000000,1826.84000000,1848.59000000,38928.61140000,1746111599999999,71550792.94404000,163795,19399.96270000,35661968.60581200,0
1746111600000000,1848.59000000,1873.17000000,1844.65000000,1852.99000000,85379.88470000,1746115199999999,158933217.07258500,248200,49302.32960000,91759324.06898000,0
1746115200000000,1853.00000000,1870.25000000,1852.22000000,1859.70000000,22021.63050000,1746118799999999,40980948.39795600,119193,12912.98060000,24030610.42041700,0
1746118800000000,1859.70000000,1864.88000000,1846.41000000,1856.11000000,18272.15280000,1746122399999999,33914141.33086400,109991,8359.66740000,15517412.73632000,0
1746122400000000,1856.11000000,1858.40000000,1847.75000000,1856.00000000,15835.44120000,1746125999999999,29346955.18853700,80543,7496.66380000,13893008.01539300,0
1746126000000000,1855.99000000,1856.09000000,1838.49000000,1842.82000000,15174.29330000,1746129599999999,28046825.21525600,85184,6989.85220000,12920095.67653000,0
1746129600000000,1842.89000000,1851.01000000,1836.94000000,1839.41000000,14097.36500000,1746133199999999,25984387.60114700,99257,6506.03070000,11993295.25238000,0
1746133200000000,1839.40000000,1849.31000000,1839.40000000,1843.79000000,6839.45940000,1746136799999999,12618526.25366100,45530,3797.25940000,7005440.92556100,0
1746136800000000,1843.80000000,1846.05000000,1837.60000000,1838.71000000,5904.16910000,1746140399999999,10873245.28458400,60100,2737.58200000,5041462.18421600,0
1746140400000000,1838.71000000,1840.94000000,1833.50000000,1838.11000000,6560.73540000,1746143999999999,12051953.78571600,54106,3143.55480000,5774441.52408100,0
1746144000000000,1838.10000000,1850.61000000,1835.10000000,1847.75000000,10975.92690000,1746147599999999,20228087.53198500,88306,6254.73420000,11527657.51151800,0
1746147600000000,1847.75000000,1851.30000000,1839.00000000,1842.72000000,10982.03170000,1746151199999999,20270103.89344700,86688,5160.94480000,9526836.44424700,0
1746151200000000,1842.71000000,1849.75000000,1839.20000000,1846.80000000,7337.37730000,1746154799999999,13541329.41519400,67654,3902.16170000,7200757.94912000,0
1746154800000000,1846.81000000,1850.77000000,1843.80000000,1847.74000000,7143.21870000,1746158399999999,13198432.21048500,59979,4077.25390000,7533179.32550600,0
1746158400000000,1847.74000000,1851.79000000,1839.40000000,1841.49000000,11583.47980000,1746161999999999,21373554.93070900,71464,6768.50820000,12490347.73431600,0
1746162000000000,1841.50000000,1844.20000000,1828.96000000,1832.10000000,20150.66200000,1746165599999999,36994278.18965100,81750,10355.27300000,19015854.47360800,0
1746165600000000,1832.10000000,1837.40000000,1828.48000000,1832.23000000,16923.69160000,1746169199999999,31018609.70579800,84783,7156.22950000,13115697.54035000,0
1746169200000000,1832.24000000,1832.24000000,1816.22000000,1816.32000000,28542.22030000,1746172799999999,52006330.11414700,126035,11578.70170000,21099292.22887700,0
1746172800000000,1816.33000000,1826.59000000,1813.00000000,1823.69000000,22376.36120000,1746176399999999,40696584.52877000,83342,13976.22870000,25412198.80489700,0
1746176400000000,1823.70000000,1827.30000000,1820.44000000,1820.68000000,10770.97610000,1746179999999999,19644744.48952200,51815,4359.65280000,7951561.60635900,0
1746180000000000,1820.68000000,1835.18000000,1820.68000000,1829.28000000,19467.50160000,1746183599999999,35595290.37845400,73810,11731.40890000,21452556.32167100,0
1746183600000000,1829.29000000,1835.53000000,1829.28000000,1833.39000000,11591.06460000,1746187199999999,21243721.12590900,52503,5152.43300000,9442125.99193800,0
1746187200000000,1833.39000000,1844.73000000,1823.34000000,1841.23000000,35038.55750000,1746190799999999,64299812.48238100,120802,17961.63210000,32968043.88209600,0
1746190800000000,1841.22000000,1842.53000000,1829.25000000,1833.82000000,22055.73870000,1746194399999999,40471353.14120000,121157,10181.22040000,18682298.76050000,0
1746194400000000,1833.82000000,1851.87000000,1833.82000000,1848.90000000,36068.89170000,1746197999999999,66539621.48627900,160672,21560.68430000,39770964.03604800,0
1746198000000000,1848.91000000,1854.50000000,1832.27000000,1841.12000000,22557.65980000,1746201599999999,41542612.75032400,119298,11584.21700000,21341023.81608600,0
1746201600000000,1841.11000000,1871.00000000,1841.11000000,1852.51000000,47047.98490000,1746205199999999,87504074.73738200,176205,26838.52870000,49920943.91404800,0
1746205200000000,1852.51000000,1853.50000000,1841.70000000,1852.35000000,15248.72940000,1746208799999999,28173171.24182400,90477,9155.75880000,16913644.19784600,0
1746208800000000,1852.36000000,1855.63000000,1845.10000000,1849.02000000,9396.11370000,1746212399999999,17399064.79990600,69101,4951.17720000,9168812.01405900,0
1746212400000000,1849.01000000,1850.85000000,1831.70000000,1839.68000000,14707.61150000,1746215999999999,27099912.75267500,86805,6517.43450000,12009080.23890800,0
1746216000000000,1839.68000000,1848.50000000,1835.65000000,1846.81000000,8167.11320000,1746219599999999,15057546.69515000,50092,4721.21780000,8705516.78898100,0
1746219600000000,1846.81000000,1846.81000000,1833.10000000,1837.54000000,8397.31040000,1746223199999999,15449830.30235300,38462,3569.47040000,6564951.55472200,0
1746223200000000,1837.54000000,1839.97000000,1832.49000000,1835.20000000,7737.47760000,1746226799999999,14204366.90630200,55910,3426.71040000,6291360.60967600,0
1746226800000000,1835.20000000,1842.72000000,1834.48000000,1842.20000000,6400.17480000,1746230399999999,11772160.50907400,45813,3262.12690000,5999212.29396800,0
1746230400000000,1842.20000000,1843.05000000,1836.20000000,1838.70000000,5360.34490000,1746233999999999,9863038.69089200,46716,2479.23010000,4562050.66721900,0
1746234000000000,1838.69000000,1840.50000000,1826.58000000,1829.00000000,10615.55800000,1746237599999999,19448272.95258500,60224,3539.26430000,6482047.95922600,0
1746237600000000,1829.00000000,1835.74000000,1828.73000000,1833.89000000,7846.75960000,1746241199999999,14380136.49301400,41958,4803.85450000,8802467.36837400,0
1746241200000000,1833.90000000,1837.99000000,1831.20000000,1834.80000000,4783.08330000,1746244799999999,8776014.14418600,38817,2274.01080000,4172566.24297000,0
1746244800000000,1834.80000000,1839.30000000,1833.80000000,1838.00000000,5000.67800000,1746248399999999,9184531.85512200,36174,2959.34110000,5434529.01274400,0
1746248400000000,1838.00000000,1838.50000000,1833.00000000,1833.19000000,3554.88050000,1746251999999999,6525535.97530900,23928,1818.16090000,3337603.24204100,0
1746252000000000,1833.18000000,1833.42000000,1824.60000000,1827.28000000,11042.97150000,1746255599999999,20184328.11554900,46886,4824.85440000,8818181.26488100,0
1746255600000000,1827.28000000,1829.89000000,1825.00000000,1826.41000000,6601.68650000,1746259199999999,12063084.81494600,31979,4065.48880000,7428305.38230300,0
1746259200000000,1826.41000000,1830.00000000,1822.32000000,1825.30000000,9124.90180000,1746262799999999,16659841.03844300,36796,5574.45150000,10177558.95693500,0
1746262800000000,1825.31000000,1828.41000000,1819.26000000,1827.40000000,10881.23930000,1746266399999999,19853609.35394500,43713,6037.99770000,11018465.98981000,0
1746266400000000,1827.40000000,1830.51000000,1817.63000000,1819.45000000,10716.46700000,1746269999999999,19559752.31537400,73368,5602.38680000,10227837.19500300,0
1746270000000000,1819.44000000,1826.37000000,1818.74000000,1824.10000000,8157.75290000,1746273599999999,14867232.31226900,44774,4406.61680000,8029525.69889100,0
1746273600000000,1824.10000000,1832.78000000,1823.74000000,1829.59000000,8992.82530000,1746277199999999,16448516.71368100,47954,4462.40830000,8161490.45491100,0
1746277200000000,1829.59000000,1836.90000000,1829.08000000,1835.20000000,9214.28420000,1746280799999999,16900049.01396600,42794,3681.29070000,6751473.29381600,0
1746280800000000,1835.19000000,1837.41000000,1831.59000000,1835.20000000,8904.71940000,1746284399999999,16338594.30916200,41383,4844.13770000,8889629.52616200,0
1746284400000000,1835.20000000,1840.12000000,1833.14000000,1834.53000000,8295.00920000,1746287999999999,15238334.17382900,41172,3652.96920000,6710949.17667900,0
1746288000000000,1834.53000000,1835.29000000,1823.42000000,1827.11000000,9057.73690000,1746291599999999,16568352.49133600,55133,3580.92660000,6550988.68097400,0
1746291600000000,1827.11000000,1827.56000000,1810.00000000,1824.00000000,22154.11260000,1746295199999999,40263269.67458600,104646,9533.23350000,17324834.94096400,0
1746295200000000,1824.00000000,1830.95000000,1822.61000000,1825.93000000,8347.57010000,1746298799999999,15249061.00298900,43910,4240.97670000,7747168.21225100,0
1746298800000000,1825.92000000,1839.20000000,1824.61000000,1838.21000000,8091.03850000,1746302399999999,14841374.97637300,47769,4070.26760000,7467087.58965900,0
1746302400000000,1838.21000000,1839.67000000,1834.65000000,1838.68000000,5463.15610000,1746305999999999,10037900.94903300,37454,2233.24870000,4103342.17685700,0
1746306000000000,1838.68000000,1848.60000000,1836.23000000,1841.10000000,11827.70420000,1746309599999999,21799044.22351800,51799,5494.19580000,10125841.87704200,0
1746309600000000,1841.10000000,1845.54000000,1835.78000000,1842.84000000,7970.77620000,1746313199999999,14666287.20005900,39533,3892.97210000,7161788.75288300,0
1746313200000000,1842.84000000,1843.37000000,1828.40000000,1833.52000000,11746.34190000,1746316799999999,21551273.54189100,56839,4264.93570000,7824637.54858600,0
1746316800000000,1833.52000000,1842.00000000,1830.00000000,1836.60000000,10037.87240000,1746320399999999,18436251.77086100,64232,5236.73450000,9618211.25565900,0
1746320400000000,1836.59000000,1841.08000000,1829.31000000,1837.54000000,9602.17040000,1746323999999999,17628673.22539600,58553,4745.50480000,8713755.29567900,0
1746324000000000,1837.53000000,1849.60000000,1830.22000000,1834.15000000,11161.35700000,1746327599999999,20539053.72400700,98047,5517.99380000,10155528.44389400,0
1746327600000000,1834.15000000,1836.45000000,1826.44000000,1831.89000000,6607.98960000,1746331199999999,12103228.76718300,63809,3263.30890000,5978845.26559900,0
1746331200000000,1831.89000000,1837.29000000,1829.66000000,1830.63000000,4712.65640000,1746334799999999,8641314.10432100,40750,2074.42210000,3803209.35069000,0
1746334800000000,1830.63000000,1849.95000000,1830.20000000,1845.74000000,15534.05370000,1746338399999999,28639492.81301200,83348,9974.60450000,18386835.87232100,0
1746338400000000,1845.73000000,1849.20000000,1839.50000000,1845.49000000,11015.16940000,1746341999999999,20314312.20032100,65213,5568.54430000,10268556.21195700,0
1746342000000000,1845.50000000,1846.59000000,1836.31000000,1840.98000000,8031.41090000,1746345599999999,14788530.34136700,46224,4361.04010000,8029693.32244400,0
1746345600000000,1840.98000000,1841.34000000,1829.74000000,1831.05000000,10478.05770000,1746349199999999,19218836.00158600,65572,5373.10390000,9856100.59146300,0
1746349200000000,1831.05000000,1832.50000000,1823.26000000,1827.59000000,13834.65310000,1746352799999999,25282678.79715200,69304,6859.84370000,12536602.38399900,0
1746352800000000,1827.60000000,1829.40000000,1822.00000000,1827.36000000,7986.61840000,1746356399999999,14586345.64117000,48071,4151.04570000,7581440.00040800,0
1746356400000000,1827.36000000,1836.23000000,1825.64000000,1827.60000000,9350.21230000,1746359999999999,17123210.27911300,50754,4467.20890000,8181165.69314200,0
1746360000000000,1827.61000000,1833.99000000,1827.04000000,1830.18000000,7309.39710000,1746363599999999,13380598.34985600,39235,3232.72120000,5917424.17913100,0
1746363600000000,1830.19000000,1833.12000000,1818.57000000,1825.12000000,11524.33510000,1746367199999999,21043546.16995600,66179,5250.91520000,9593570.03828200,0
1746367200000000,1825.11000000,1832.40000000,1824.47000000,1831.21000000,6669.62110000,1746370799999999,12200406.01505000,48638,3058.34450000,5594538.09538900,0
1746370800000000,1831.21000000,1833.65000000,1825.70000000,1830.80000000,8640.36740000,1746374399999999,15809982.76262300,55432,3530.56970000,6460106.16873100,0
1746374400000000,1830.81000000,1833.49000000,1822.93000000,1827.93000000,11277.04180000,1746377999999999,20617574.78843200,53496,4208.14720000,7693703.55332800,0
1746378000000000,1827.93000000,1831.50000000,1822.08000000,1827.85000000,6747.00710000,1746381599999999,12330607.12993700,51520,3262.78710000,5962822.11315400,0
1746381600000000,1827.85000000,1830.92000000,1825.58000000,1825.85000000,4454.92060000,1746385199999999,8144811.67389500,42711,1601.87700000,2928824.03564000,0
1746385200000000,1825.85000000,1831.00000000,1824.71000000,1828.40000000,4254.09370000,1746388799999999,7776091.07098800,34273,2274.99040000,4158461.36864000,0
1746388800000000,1828.40000000,1842.15000000,1828.06000000,1836.17000000,10357.84080000,1746392399999999,19016511.79252800,41904,5783.88980000,10616403.08051100,0
1746392400000000,1836.16000000,1837.22000000,1831.91000000,1835.41000000,4145.54860000,1746395999999999,7606554.09882200,24902,1623.21060000,2978245.67263300,0
1746396000000000,1835.40000000,1835.40000000,1811.70000000,1818.02000000,19106.09320000,1746399599999999,34786956.90827600,117635,8397.21410000,15291301.23764100,0
1746399600000000,1818.01000000,1819.03000000,1803.00000000,1808.86000000,25415.86860000,1746403199999999,45984008.13949700,114194,11373.38950000,20573651.22508900,0
1746403200000000,1808.86000000,1818.49000000,1806.50000000,1816.07000000,11876.98940000,1746406799999999,21531212.14204000,81330,5965.53380000,10813689.48054000,0
1746406800000000,1816.07000000,1817.26000000,1781.85000000,1791.82000000,36755.48520000,1746410399999999,66010791.39970500,155804,17150.98970000,30808929.32843100,0
1746410400000000,1791.81000000,1802.69000000,1781.90000000,1799.41000000,28067.37680000,1746413999999999,50322562.01577400,125818,15271.20540000,27378771.86717100,0
1746414000000000,1799.40000000,1800.99000000,1793.35000000,1794.51000000,9315.35280000,1746417599999999,16729846.45373300,49470,4353.54250000,7818990.22869200,0
1746417600000000,1794.50000000,1805.38000000,1792.82000000,1804.91000000,10653.28620000,1746421199999999,19176328.19097600,55890,6183.03700000,11130705.58435600,0
1746421200000000,1804.90000000,1818.53000000,1801.27000000,1816.51000000,11050.37900000,1746424799999999,19982435.81674700,61723,6839.43550000,12369857.08544000,0
1746424800000000,1816.51000000,1821.64000000,1811.97000000,1820.36000000,14976.93890000,1746428399999999,27216842.70327700,72095,8634.17030000,15690663.76644300,0
1746428400000000,1820.37000000,1829.84000000,1816.74000000,1826.59000000,12760.83220000,1746431999999999,23263490.98493100,66208,6878.16420000,12538932.05434300,0
1746432000000000,1826.58000000,1831.55000000,1823.60000000,1828.40000000,10469.15740000,1746435599999999,19131285.03024700,53775,5439.80940000,9939987.89805000,0
1746435600000000,1828.39000000,1830.51000000,1822.57000000,1823.33000000,9896.32500000,1746439199999999,18081493.28674400,53524,4879.26220000,8915139.76762100,0
1746439200000000,1823.33000000,1824.00000000,1798.30000000,1804.76000000,24151.97890000,1746442799999999,43756369.53656500,102844,10486.15450000,18994036.00973200,0
1746442800000000,1804.77000000,1810.84000000,1799.00000000,1804.63000000,13390.16170000,1746446399999999,24168661.79579700,75966,6670.21790000,12040986.02173000,0
1746446400000000,1804.64000000,1809.40000000,1799.81000000,1805.65000000,12346.48930000,1746449999999999,22290851.36246500,76725,6574.78410000,11871464.89676100,0
1746450000000000,1805.64000000,1809.27000000,1794.47000000,1808.80000000,19835.39130000,1746453599999999,35731562.96327500,138572,10582.47130000,19063237.20801700,0
1746453600000000,1808.81000000,1815.63000000,1799.34000000,1804.48000000,18434.29780000,1746457199999999,33306945.66164900,143756,9352.60470000,16899694.31775800,0
1746457200000000,1804.49000000,1808.30000000,1795.41000000,1800.99000000,12626.40470000,1746460799999999,22758910.73444400,100175,5699.66600000,10274849.57705500,0
1746460800000000,1801.00000000,1812.20000000,1800.78000000,1808.09000000,11196.06130000,1746464399999999,20244871.98768200,83464,5834.49120000,10550617.32493500,0
1746464400000000,1808.10000000,1817.66000000,1805.35000000,1814.51000000,9332.92470000,1746467999999999,16908822.52988400,72422,5117.75170000,9271862.15111500,0
1746468000000000,1814.51000000,1828.50000000,1812.00000000,1822.61000000,11985.98000000,1746471599999999,21832574.74392800,68515,6976.18290000,12708527.18160600,0
1746471600000000,1822.60000000,1826.44000000,1813.45000000,1816.44000000,11028.13420000,1746475199999999,20081512.21330500,69141,5096.02760000,9279861.63922000,0
1746475200000000,1816.44000000,1816.52000000,1799.52000000,1808.97000000,8544.62950000,1746478799999999,15446994.04144600,76653,3744.11860000,6767683.97837600,0
1746478800000000,1808.97000000,1819.73000000,1808.44000000,1816.75000000,7106.68440000,1746482399999999,12893634.84117600,53534,3167.75970000,5746979.15298000,0
1746482400000000,1816.75000000,1833.55000000,1816.24000000,1826.09000000,17163.04460000,1746485999999999,31333672.17091900,76191,9415.08540000,17192795.47300700,0
1746486000000000,1826.09000000,1830.78000000,1817.10000000,1820.19000000,9376.70250000,1746489599999999,17108370.09829100,47660,4316.16340000,7878019.03664300,0
1746489600000000,1820.19000000,1820.80000000,1810.85000000,1814.19000000,7431.38700000,1746493199999999,13490984.57671100,56027,3780.08100000,6862952.01250200,0
1746493200000000,1814.20000000,1820.90000000,1803.36000000,1804.49000000,11464.13850000,1746496799999999,20748328.42772700,81741,5295.10190000,9586798.27751900,0
1746496800000000,1804.49000000,1807.38000000,1792.49000000,1803.63000000,20071.71820000,1746500399999999,36118680.57181800,102916,9320.68620000,16780607.88666800,0
1746500400000000,1803.63000000,1807.41000000,1798.00000000,1806.35000000,9797.97500000,1746503999999999,17669465.29624100,61926,6148.43190000,11088238.79160000,0
1746504000000000,1806.35000000,1808.82000000,1803.68000000,1806.97000000,5745.50080000,1746507599999999,10378563.29674400,45241,3484.84860000,6294710.49021700,0
1746507600000000,1806.97000000,1808.01000000,1797.78000000,1798.91000000,6659.77640000,1746511199999999,12002769.18149000,48253,2700.04380000,4867145.12147000,0
1746511200000000,1798.90000000,1806.39000000,1798.73000000,1806.38000000,4626.45510000,1746514799999999,8344175.82641900,35615,2499.11910000,4507159.12625500,0
1746514800000000,1806.39000000,1809.26000000,1801.60000000,1806.03000000,7070.80890000,1746518399999999,12768275.27686600,51370,2959.40810000,5343520.08348100,0
1746518400000000,1806.03000000,1806.10000000,1788.35000000,1801.68000000,15287.99780000,1746521999999999,27458415.92229600,97922,6144.34890000,11037554.90943600,0
1746522000000000,1801.69000000,1801.80000000,1792.20000000,1798.00000000,8909.07690000,1746525599999999,16004317.35651200,64099,4415.77100000,7929940.33831000,0
1746525600000000,1798.00000000,1798.00000000,1782.55000000,1785.19000000,14973.20380000,1746529199999999,26812587.23624200,93278,6508.49100000,11660334.85192700,0
1746529200000000,1785.19000000,1790.60000000,1757.34000000,1769.92000000,40691.35050000,1746532799999999,72187071.48577900,162312,16557.88230000,29374255.65276400,0
1746532800000000,1769.92000000,1776.91000000,1766.96000000,1775.22000000,20739.24290000,1746536399999999,36756734.21050000,100158,11569.27610000,20499211.97022300,0
1746536400000000,1775.23000000,1775.89000000,1752.00000000,1759.15000000,29946.96050000,1746539999999999,52806028.72149100,171350,14230.56990000,25097356.32957100,0
1746540000000000,1759.15000000,1779.68000000,1759.15000000,1768.70000000,19436.29140000,1746543599999999,34432650.42211800,136324,10875.08270000,19265121.03630700,0
1746543600000000,1768.70000000,1778.85000000,1760.49000000,1770.09000000,15593.34680000,1746547199999999,27608555.52838000,126779,7733.63060000,13696746.15462900,0
1746547200000000,1770.09000000,1775.20000000,1762.16000000,1763.02000000,13861.82320000,1746550799999999,24508587.57309800,139520,6399.36270000,11315009.20059600,0
1746550800000000,1763.01000000,1776.45000000,1762.97000000,1768.02000000,13253.84040000,1746554399999999,23450760.55309400,103653,5833.45150000,10319194.56084100,0
1746554400000000,1768.02000000,1791.24000000,1766.80000000,1790.12000000,12263.74590000,1746557999999999,21829868.89207700,82017,7007.94520000,12481906.26796400,0
1746558000000000,1790.12000000,1798.80000000,1784.42000000,1784.79000000,20276.23530000,1746561599999999,36286843.55350100,104486,9176.59240000,16425275.71429200,0
1746561600000000,1784.80000000,1789.10000000,1768.49000000,1775.44000000,13051.99720000,1746565199999999,23217206.36019600,87082,6559.69970000,11670376.52515200,0
1746565200000000,1775.45000000,1781.00000000,1765.50000000,1775.81000000,8987.39470000,1746568799999999,15935846.12359700,62938,3873.81550000,6869919.71685200,0
1746568800000000,1775.80000000,1813.23000000,1775.65000000,1811.11000000,37938.02370000,1746572399999999,68202365.05196800,201134,21334.35460000,38353654.11233100,0
1746572400000000,1811.10000000,1819.41000000,1802.10000000,1817.00000000,26505.95420000,1746575999999999,48030870.86902000,116900,13289.55140000,24085228.15573200,0
1746576000000000,1817.00000000,1847.77000000,1814.59000000,1842.23000000,54043.44460000,1746579599999999,99100142.61246600,200981,30970.62560000,56784459.97404800,0
1746579600000000,1842.23000000,1850.00000000,1828.82000000,1832.71000000,34585.37150000,1746583199999999,63714060.68051400,135461,14769.88090000,27216634.73216800,0
1746583200000000,1832.71000000,1835.17000000,1821.90000000,1824.94000000,22582.60080000,1746586799999999,41274928.59478500,103961,11169.91110000,20413967.86783000,0
1746586800000000,1824.95000000,1828.49000000,1817.20000000,1826.48000000,14765.92940000,1746590399999999,26922805.72266300,82155,7903.82790000,14413318.89922900,0
1746590400000000,1826.48000000,1833.41000000,1824.57000000,1828.63000000,11847.25110000,1746593999999999,21659347.05402900,56064,7706.51960000,14087937.13279100,0
1746594000000000,1828.62000000,1830.55000000,1825.60000000,1828.21000000,6695.41190000,1746597599999999,12237470.52138000,58773,3547.66830000,6484468.76380400,0
1746597600000000,1828.21000000,1834.38000000,1826.16000000,1830.61000000,9854.35950000,1746601199999999,18037030.02351300,57393,4565.20120000,8358322.78928000,0
1746601200000000,1830.62000000,1838.43000000,1830.10000000,1838.24000000,9614.02430000,1746604799999999,17635022.00318100,56721,4879.23650000,8950997.38258300,0
1746604800000000,1838.23000000,1844.20000000,1834.53000000,1840.69000000,15972.03860000,1746608399999999,29381984.31134800,69140,7758.05040000,14273294.97399000,0
1746608400000000,1840.69000000,1845.33000000,1837.94000000,1844.04000000,10739.07580000,1746611999999999,19775221.09434200,57866,5420.20790000,9982468.45216500,0
1746612000000000,1844.03000000,1847.05000000,1830.51000000,1833.71000000,22220.17570000,1746615599999999,40861720.44504400,77350,9530.87490000,17521789.49209100,0
1746615600000000,1833.72000000,1837.11000000,1831.00000000,1836.35000000,7757.43960000,1746619199999999,14231685.49893100,44850,4504.79970000,8264315.47940500,0
1746619200000000,1836.35000000,1837.10000000,1826.88000000,1830.70000000,13298.00940000,1746622799999999,24340881.14053500,65714,8035.10230000,14704988.68266900,0
1746622800000000,1830.69000000,1835.81000000,1821.92000000,1828.90000000,30176.83850000,1746626399999999,55135122.63310500,114782,15735.74380000,28749510.91432000,0
1746626400000000,1828.90000000,1833.32000000,1816.79000000,1822.21000000,19395.04830000,1746629999999999,35432584.03353900,123932,9697.47250000,17718053.93835500,0
1746630000000000,1822.21000000,1825.60000000,1814.29000000,1817.31000000,15664.28700000,1746633599999999,28511827.58258200,110984,8572.27680000,15605344.28922800,0
1746633600000000,1817.32000000,1818.01000000,1800.05000000,1811.77000000,17284.47440000,1746637199999999,31272379.67186700,117010,8716.52110000,15771232.39950500,0
1746637200000000,1811.77000000,1813.20000000,1788.84000000,1796.25000000,25498.49480000,1746640799999999,45914412.30175800,115753,12017.92810000,21645617.44972500,0
1746640800000000,1796.25000000,1816.98000000,1788.78000000,1806.43000000,40814.97230000,1746644399999999,73531991.08074300,263826,22669.55530000,40842473.27441400,0
1746644400000000,1806.44000000,1808.00000000,1787.01000000,1795.82000000,21713.28660000,1746647999999999,39030041.79149500,177295,11282.46610000,20280246.25343200,0
1746648000000000,1795.83000000,1801.10000000,1789.12000000,1798.18000000,9470.94080000,1746651599999999,17001362.62319600,81077,4996.99420000,8970328.26333800,0
