timestamp_ms,timestamp,open,high,low,close,volume,quote_asset_volume,last_trade_id,sample_count,open_raw,high_raw,low_raw,close_raw
1779719400000,2026-05-25 14:30:00,2126.81,2126.97,2123.58,2124.79,248.281,527558.8593039999,20750155281,0,0.0,0.0,0.0,0.0
1779719700000,2026-05-25 14:35:00,2124.79,2124.9,2123.16,2123.55,170.5399,362224.403623,20750357082,0,0.0,0.0,0.0,0.0
1779720000000,2026-05-25 14:40:00,2123.55,2123.87,2121.7,2123.56,234.7755,498361.471972,20750564134,0,0.0,0.0,0.0,0.0
1779720300000,2026-05-25 14:45:00,2123.56,2129.48,2123.35,2127.57,453.2833,964359.405388,20750870802,0,0.0,0.0,0.0,0.0
1779720600000,2026-05-25 14:50:00,2127.57,2128.65,2125.51,2126.45,331.2458,704624.229358,20751089606,0,0.0,0.0,0.0,0.0
1779720900000,2026-05-25 14:55:00,2126.45,2129.04,2125.92,2127.76,290.9192,618856.014657,20751322215,0,0.0,0.0,0.0,0.0
1779721200000,2026-05-25 15:00:00,2127.76,2128.86,2126.65,2127.82,245.27429999999998,521855.177032,20751577574,0,0.0,0.0,0.0,0.0
1779721500000,2026-05-25 15:05:00,2127.82,2130.79,2127.82,2128.4,620.8014,1321963.180001,20751850439,0,0.0,0.0,0.0,0.0
1779721800000,2026-05-25 15:10:00,2128.4,2137.62,2127.12,2129.5,1363.7948999999999,2909624.059703,20752298218,0,0.0,0.0,0.0,0.0
1779722100000,2026-05-25 15:15:00,2129.5,2131.14,2126.1,2129.55,309.52680000000004,658987.835433,20752598494,0,0.0,0.0,0.0,0.0
1779722400000,2026-05-25 15:20:00,2129.55,2129.62,2123.91,2124.94,370.0946,786764.312984,20752885496,0,0.0,0.0,0.0,0.0
1779722700000,2026-05-25 15:25:00,2124.94,2126.65,2124.06,2124.26,234.2669,497953.061013,20753150291,0,0.0,0.0,0.0,0.0
1779723000000,2026-05-25 15:30:00,2124.26,2126.88,2121.85,2125.67,295.7743,628253.34124,20753417861,0,0.0,0.0,0.0,0.0
